Date,nav_true,etf_true
2024-08-09,34.44798,34.599998474121094
2024-08-12,33.613874,33.63999938964844
2024-08-13,34.550255,34.63999938964844
2024-08-14,33.544499,33.560001373291016
2024-08-15,32.557343,32.5
2024-08-16,33.975587,34.029998779296875
2024-08-19,33.578407,33.619998931884766
2024-08-20,33.799973,33.91999816894531
2024-08-21,34.802856,35.130001068115234
2024-08-22,34.313944,34.349998474121094
2024-08-23,36.178481,36.27999877929688
2024-08-26,36.138148,36.09000015258789
2024-08-27,35.31521,35.380001068115234
2024-08-28,33.763177,33.52000045776367
2024-08-29,33.778586,33.689998626708984
2024-08-30,33.535766,33.369998931884766
2024-09-03,33.003412,32.97999954223633
2024-09-04,32.927815,33.040000915527344
2024-09-05,31.97239,31.850000381469727
2024-09-06,30.484066,30.40999984741211
2024-09-09,32.343335,32.5099983215332
2024-09-10,32.825934,33.0
2024-09-11,32.741859,32.79999923706055
2024-09-12,33.172458,33.25
2024-09-13,34.069464,34.040000915527344
2024-09-16,32.955578,32.97999954223633
2024-09-17,34.322387,34.099998474121094
2024-09-18,34.346443,34.150001525878906
2024-09-19,36.082093,36.0099983215332
2024-09-20,35.799015,35.79999923706055
2024-09-23,36.068349,36.040000915527344
2024-09-24,36.357428,36.63999938964844
2024-09-25,36.010942,35.970001220703125
2024-09-26,37.053763,36.84000015258789
2024-09-27,37.438964,37.38999938964844
2024-09-30,36.075858,36.130001068115234
2024-10-01,35.202594,35.130001068115234
2024-10-02,34.342787,34.2400016784668
2024-10-03,34.581659,34.720001220703125
2024-10-04,35.474634,35.52000045776367
2024-10-07,35.986414,36.060001373291016
2024-10-08,35.328397,35.400001525878906
2024-10-09,34.707268,34.68000030517578
2024-10-10,33.844106,33.95000076293945
2024-10-11,35.86584,35.939998626708984
2024-10-15,38.004903,38.16999816894531
2024-10-16,38.56828,38.58000183105469
2024-10-17,38.054654,38.04999923706055
2024-10-18,39.117279,39.06999969482422
2024-10-21,38.438144,38.56999969482422
2024-10-22,38.378993,38.40999984741211
2024-10-23,37.615485,37.810001373291016
2024-10-24,38.676982,38.869998931884766
2024-10-25,38.015754,38.0099983215332
2024-10-28,39.596337,39.66999816894531
2024-10-29,41.529238,41.33000183105469
2024-10-30,40.902623,40.880001068115234
2024-10-31,40.050802,39.77999877929688
2024-11-01,39.283427,39.369998931884766
2024-11-04,38.421996,38.25
2024-11-05,39.488654,39.5099983215332
2024-11-06,43.194745,43.400001525878906
2024-11-07,43.609968,43.59999847412109
2024-11-08,43.670727,43.68999862670898
2024-11-12,50.934095,51.04999923706055
2024-11-13,51.519996,51.040000915527344
2024-11-14,50.20882,49.72999954223633
2024-11-15,51.765778,52.130001068115234
2024-11-18,51.93316,52.130001068115234
2024-11-19,52.973675,52.70000076293945
2024-11-20,53.6417,53.720001220703125
2024-11-21,55.920654,55.900001525878906
2024-11-22,56.515923,56.4900016784668
2024-11-25,53.9911,54.02000045776367
2024-11-26,51.9389,51.70000076293945
2024-11-27,55.142386,55.02999877929688
2024-11-29,55.442392,55.209999084472656
2024-12-02,54.566348,54.47999954223633
2024-12-03,54.333498,54.459999084472656
2024-12-04,56.052544,56.41999816894531
2024-12-05,56.159868,56.400001525878906
2024-12-06,57.890688,57.79999923706055
2024-12-09,55.037655,54.72999954223633
2024-12-10,54.746314,54.900001525878906
2024-12-11,57.707486,57.720001220703125
2024-12-12,56.789246,56.91999816894531
2024-12-13,57.799087,57.90999984741211
2024-12-16,60.428116,60.220001220703125
2024-12-17,60.572461,60.72999954223633
2024-12-18,57.633265,57.18000030517578
2024-12-19,54.867468,54.720001220703125
2024-12-20,55.07538,54.810001373291016
2024-12-23,52.762448,52.869998931884766
2024-12-24,55.502426,56.22999954223633
2024-12-26,54.333196,54.29999923706055
2024-12-27,53.674186,53.68000030517578
2024-12-30,53.709968,53.54999923706055
2024-12-31,53.296454,53.04999923706055
2025-01-02,55.437488,55.369998931884766
2025-01-03,55.995765,55.959999084472656
2025-01-06,58.0785,58.16999816894531
2025-01-07,54.789287,54.790000915527344
2025-01-08,53.468851,53.34000015258789
2025-01-09,53.728994,53.59000015258789
2025-01-10,53.989137,53.84000015258789
2025-01-13,52.615324,53.220001220703125
2025-01-14,54.869561,54.83000183105469
2025-01-15,56.890101,56.63999938964844
2025-01-16,57.129083,57.09000015258789
2025-01-17,59.859796,59.619998931884766
2025-01-21,60.609598,60.41999816894531
2025-01-22,59.35837,59.380001068115234
2025-01-23,59.47779,58.790000915527344
2025-01-24,59.880776,59.70000076293945
2025-01-27,57.093401,57.66999816894531
2025-01-28,57.957867,57.58000183105469
2025-01-29,59.106458,59.34000015258789
2025-01-30,59.981212,59.720001220703125
2025-01-31,57.934261,57.709999084472656
2025-02-03,57.816853,57.58000183105469
2025-02-04,56.089353,56.130001068115234
2025-02-05,55.440434,55.33000183105469
2025-02-06,54.855493,55.119998931884766
2025-02-07,54.682598,54.470001220703125
2025-02-10,55.364708,55.380001068115234
2025-02-11,54.087047,54.11000061035156
2025-02-12,55.273182,55.15999984741211
2025-02-13,54.61315,54.7400016784668
2025-02-14,55.644907,55.33000183105469
2025-02-18,53.469801,53.5099983215332
2025-02-19,54.751589,54.650001525878906
2025-02-20,56.023084,56.040000915527344
2025-02-21,54.102615,53.91999816894531
2025-02-24,53.578301,53.40999984741211
2025-02-25,50.112655,50.02999877929688
2025-02-26,47.506431,47.959999084472656
2025-02-27,47.254901,47.34999847412109
2025-02-28,47.765643,47.900001525878906
2025-03-03,48.732324,48.900001525878906
2025-03-04,50.039067,49.38999938964844
2025-03-05,51.22279,51.43999862670898
2025-03-06,50.578628,50.63999938964844
2025-03-07,49.813118,49.43000030517578
2025-03-10,44.620728,44.90999984741211
2025-03-11,47.269732,47.2400016784668
2025-03-12,47.052997,47.150001525878906
2025-03-13,45.746736,45.52000045776367
2025-03-14,48.117677,48.13999938964844
2025-03-17,48.026928,48.060001373291016
2025-03-18,46.606309,46.810001373291016
2025-03-19,48.542543,48.61000061035156
2025-03-20,47.81703,47.84999847412109
2025-03-21,47.722296,47.70000076293945
2025-03-24,50.187077,50.18000030517578
2025-03-25,50.038939,50.13999938964844
2025-03-26,49.038896,49.18000030517578
2025-03-27,49.594359,49.43999862670898
2025-03-28,47.559624,47.560001373291016
2025-03-31,47.155254,46.810001373291016
2025-04-01,48.318647,48.29999923706055
2025-04-02,49.096775,49.40999984741211
2025-04-03,46.610172,46.56999969482422
2025-04-04,47.792798,47.709999084472656
2025-04-07,44.543066,44.27000045776367
2025-04-08,43.603782,43.59000015258789
2025-04-09,46.725147,46.83000183105469
2025-04-10,45.187752,45.16999816894531
2025-04-11,47.608625,47.66999816894531
2025-04-14,48.313074,48.27999877929688
2025-04-15,47.769428,47.7400016784668
2025-04-16,47.78166,47.959999084472656
2025-04-17,48.189744,48.2599983215332
2025-04-18,48.868127,48.989999771118164
2025-04-21,49.54651,49.720001220703125
2025-04-22,52.013375,52.08000183105469
2025-04-23,53.06645,53.20000076293945
2025-04-24,53.137021,53.2599983215332
2025-04-25,54.087318,54.27000045776367
2025-04-28,53.82053,53.880001068115234
2025-04-29,54.183309,54.220001220703125
2025-04-30,53.404402,53.5099983215332
2025-05-01,54.903308,54.95000076293945
2025-05-02,55.139593,55.18999862670898
2025-05-05,53.762825,53.630001068115234
2025-05-06,54.010113,53.970001220703125
2025-05-07,54.687427,54.68000030517578
2025-05-08,57.501288,57.619998931884766
2025-05-09,58.586292,58.65999984741211
2025-05-12,57.839712,57.880001068115234
2025-05-13,59.417752,59.619998931884766
2025-05-14,58.811341,58.7400016784668
2025-05-15,58.53228,58.66999816894531
2025-05-16,58.969287,59.20000076293945
2025-05-19,59.749684,59.9900016784668
2025-05-20,60.388999,60.90999984741211
2025-05-21,61.132434,61.790000915527344
2025-05-22,63.379844,63.22999954223633
2025-05-23,61.89184,61.83000183105469
2025-05-27,62.386782,62.5
2025-05-28,61.035339,60.790000915527344
2025-05-29,60.139654,59.9900016784668
2025-05-30,59.504696,59.459999084472656
2025-06-02,59.289372,59.36000061035156
2025-06-03,60.380852,60.400001525878906
2025-06-04,59.654533,59.63999938964844
2025-06-05,58.111379,57.869998931884766
2025-06-06,59.31339,59.2599983215332
2025-06-09,61.699354,61.77000045776367
2025-06-10,62.35977,62.290000915527344
2025-06-11,61.799008,61.84000015258789
2025-06-12,61.087108,60.70000076293945
2025-06-13,59.748457,59.7400016784668
2025-06-16,61.712564,61.79999923706055
2025-06-17,59.626142,59.5
2025-06-18,59.095269,58.970001220703125
2025-06-20,58.639513,58.66999816894531
2025-06-23,58.49365,58.66999816894531
2025-06-24,59.934394,60.060001373291016
2025-06-25,61.202409,61.275001525878906
2025-06-26,61.088217,61.13999938964844
2025-06-27,60.695402,60.720001220703125
2025-06-30,61.043657,61.209999084472656
2025-07-01,59.976275,59.84000015258789
2025-07-02,62.203365,62.41999816894531
2025-07-03,62.370063,62.18999862670898
2025-07-07,61.434142,61.400001525878906
2025-07-08,61.863098,61.81999969482422
2025-07-09,62.788665,63.58000183105469
2025-07-10,64.438215,64.5
2025-07-11,66.960973,67.20999908447266
2025-07-14,68.053159,68.18000030517578
2025-07-15,66.297337,66.16000366210938
2025-07-16,67.721398,67.83000183105469
2025-07-17,67.936944,67.6500015258789
2025-07-18,66.768167,66.68000030517578
2025-07-21,66.505002,66.33000183105469
2025-07-22,67.887842,67.81999969482422
2025-07-23,67.246319,67.29000091552734
2025-07-24,67.691925,67.66000366210938
2025-07-25,66.305741,66.36000061035156
2025-07-28,66.984204,67.0999984741211
2025-07-29,66.758711,66.70999908447266
2025-07-30,66.104936,66.37000274658203
2025-07-31,66.51318,66.31999969482422
2025-08-01,64.441577,64.22000122070312
2025-08-04,65.224924,65.19999694824219
2025-08-05,64.512997,64.55000305175781
2025-08-06,65.509414,65.51000213623047
2025-08-07,66.372429,66.83000183105469
2025-08-08,66.172957,66.12999725341797
2025-08-11,67.769195,67.63999938964844
2025-08-12,67.953084,67.94999694824219
2025-08-13,69.444038,69.83999633789062
2025-08-14,67.146128,67.02999877929688
2025-08-15,66.510552,66.44000244140625
2025-08-18,66.078678,66.05000305175781
2025-08-19,64.235518,64.19000244140625
2025-08-20,64.706956,64.9000015258789
2025-08-21,63.74278,63.68999862670898
2025-08-22,66.271017,66.25
2025-08-25,63.382681,62.880001068115234
2025-08-26,62.972605,63.09999847412109
2025-08-27,63.584326,63.650001525878906
2025-08-28,63.719077,63.58000183105469
2025-08-29,61.56523,61.43999862670898
2025-09-02,62.813348,62.970001220703125
2025-09-03,63.562482,63.77000045776367
2025-09-04,62.418441,62.34999847412109
2025-09-05,63.205528,63.41999816894531
2025-09-08,63.691876,63.70000076293945
2025-09-09,63.173677,63.220001220703125
2025-09-10,64.378594,64.52999877929688
2025-09-11,64.929001,65.02999877929688
2025-09-12,66.177707,66.37999725341797
2025-09-15,65.45613,65.5
2025-09-16,66.19646,66.37000274658203
2025-09-17,65.668863,65.66999816894531
2025-09-18,66.726983,66.75
2025-09-19,65.45621,65.37000274658203
2025-09-22,63.821788,63.650001525878906
2025-09-23,63.445519,63.40999984741211
2025-09-24,64.448578,64.41999816894531
2025-09-25,62.263912,62.09999847412109
2025-09-26,62.090641,61.93999862670898
2025-09-29,64.779793,64.97000122070312
2025-09-30,64.749604,65.0
2025-10-01,66.690741,66.73999786376953
2025-10-02,68.610048,68.7699966430664
2025-10-03,69.678689,69.80999755859375
2025-10-06,71.319521,71.29000091552734
2025-10-07,68.973965,69.12999725341797
2025-10-08,70.09935,70.05999755859375
2025-10-09,68.674224,68.73999786376953
2025-10-10,66.261657,66.19999694824219
2025-10-14,64.142429,63.90999984741211
2025-10-15,63.20268,63.16999816894531
2025-10-16,61.370632,61.43000030517578
2025-10-17,60.497738,60.470001220703125
2025-10-20,62.906541,62.93000030517578
2025-10-21,63.524121,63.4900016784668
2025-10-22,61.356244,61.209999084472656
2025-10-23,62.663938,62.560001373291016
2025-10-24,62.848383,62.83000183105469
2025-10-27,65.265631,65.27999877929688
2025-10-28,64.783264,64.48999786376953
2025-10-29,62.913527,62.75
2025-10-30,60.599284,60.400001525878906
2025-10-31,62.219461,62.29999923706055
2025-11-03,60.555774,60.52999877929688
2025-11-04,56.977635,57.18000030517578
2025-11-05,59.039038,58.91999816894531
2025-11-06,57.369405,57.2599983215332
2025-11-07,58.671778,58.880001068115234
2025-11-10,60.174558,60.18999862670898
2025-11-12,57.631928,57.59000015258789
2025-11-13,55.790855,55.59000015258789
2025-11-14,53.849329,53.47499847412109
2025-11-17,51.989128,52.09999847412109
2025-11-18,52.73714,52.65999984741211
2025-11-19,50.50653,50.72999954223633
2025-11-20,49.102386,48.959999084472656
2025-11-21,47.659255,47.970001220703125
2025-11-24,50.381019,50.56999969482422
2025-11-25,49.409921,49.560001373291016
2025-11-26,50.982199,51.02999877929688
2025-11-28,51.688522,51.54999923706055
2025-12-01,48.471307,48.5
2025-12-02,51.785332,51.66999816894531
2025-12-03,52.803604,52.7400016784668
2025-12-04,52.295243,52.5099983215332
2025-12-05,50.769517,50.68999862670898
2025-12-08,51.35477,51.52000045776367
2025-12-09,52.905253,52.84999847412109
2025-12-10,53.00717,52.4900016784668
2025-12-11,51.827697,52.09999847412109
2025-12-12,51.127811,51.20000076293945
2025-12-15,48.700003,48.65999984741211
2025-12-16,49.687643,49.709999084472656
2025-12-17,48.760495,48.709999084472656
2025-12-18,48.18082,47.959999084472656
2025-12-19,49.879959,49.90999984741211
2025-12-22,49.98423,50.09000015258789
2025-12-23,49.791445,49.650001525878906
2025-12-24,49.659431,49.459999084472656
2025-12-26,49.642706,49.61000061035156
2025-12-29,49.46963,49.380001068115234
2025-12-30,49.911866,49.83000183105469
2025-12-31,49.524144,49.650001525878906
2026-01-02,50.951671,50.93999862670898
2026-01-05,53.515595,53.459999084472656
2026-01-06,52.444544,52.45000076293945
2026-01-07,51.573216,51.540000915527344
2026-01-08,51.419723,51.52000045776367
2026-01-09,51.213275,51.15999984741211
2026-01-12,51.956583,51.869998931884766
2026-01-13,53.503506,53.56999969482422
2026-01-14,55.32275,55.43999862670898
2026-01-15,54.074448,54.0
2026-01-16,53.905936,54.2400016784668
2026-01-20,50.775767,50.7599983215332
2026-01-21,50.949495,51.11000061035156
2026-01-22,50.801794,50.66999816894531
2026-01-23,50.8098,50.70000076293945
2026-01-26,49.768199,49.650001525878906
2026-01-27,50.397893,50.630001068115234
2026-01-28,50.639823,50.5099983215332
2026-01-29,47.575547,47.59999847412109
2026-01-30,47.508699,47.4900016784668
2026-02-02,44.371761,44.220001220703125
2026-02-03,42.876046,43.29999923706055
2026-02-04,41.67874,41.56999969482422
2026-02-05,36.226252,36.09999847412109
2026-02-06,39.934175,39.68000030517578
2026-02-09,40.10423,40.11000061035156
2026-02-10,39.017444,38.970001220703125
2026-02-11,38.232916,38.290000915527344
2026-02-12,37.159842,37.04999923706055
2026-02-13,39.007962,38.970001220703125
2026-02-17,38.358841,38.38999938964844
2026-02-18,37.587148,37.540000915527344
2026-02-19,37.977345,38.06999969482422
2026-02-20,38.366922,38.41999816894531
2026-02-23,36.386068,36.54999923706055
2026-02-24,36.543966,36.52999877929688
2026-02-25,39.128423,39.22999954223633
2026-02-26,38.309296,38.2599983215332
2026-02-27,37.172044,37.18999862670898
2026-03-02,39.165201,39.19499969482422
2026-03-03,38.748283,38.70000076293945
2026-03-04,41.65502,41.43999862670898
2026-03-05,40.337885,40.38999938964844
2026-03-06,38.562211,38.59999847412109
2026-03-09,39.038485,39.130001068115234
2026-03-10,39.692197,39.709999084472656
2026-03-11,40.021347,40.06999969482422
2026-03-12,39.784263,39.95000076293945
2026-03-13,40.334326,40.369998931884766
2026-03-16,41.988747,41.93999862670898
2026-03-17,42.333556,42.27000045776367
2026-03-18,40.364371,40.2599983215332
2026-03-19,39.844565,39.81999969482422
2026-03-20,39.60653,39.77000045776367
2026-03-23,40.202605,40.04999923706055
2026-03-24,39.366516,39.27999877929688
2026-03-25,40.178098,40.16999816894531
2026-03-26,38.814473,38.81999969482422
2026-03-27,37.319675,37.400001525878906
2026-03-30,37.609668,37.68000030517578
2026-03-31,38.446332,38.41999816894531
2026-04-01,38.626041,38.63999938964844
2026-04-02,37.971361,37.970001220703125
2026-04-03,38.756581,38.7450008392334
2026-04-06,39.541801,39.52000045776367
2026-04-07,38.88702,39.09999847412109
2026-04-08,40.375795,40.41999816894531
2026-04-09,40.809414,40.90999984741211
2026-04-10,41.43527,41.560001373291016
2026-04-13,41.311325,41.59000015258789
2026-04-14,42.091824,42.130001068115234
2026-04-15,42.422219,42.560001373291016
2026-04-16,42.555024,42.72999954223633
2026-04-17,43.826264,43.93999862670898
2026-04-20,43.251255,43.25
2026-04-21,42.765516,42.5099983215332
2026-04-22,44.724857,44.75
2026-04-23,44.075624,44.04999923706055
2026-04-24,43.997877,44.02000045776367
2026-04-27,43.500489,43.560001373291016
2026-04-28,43.17282,43.27000045776367
2026-04-29,42.754035,42.75
2026-04-30,43.303839,43.31999969482422
2026-05-01,44.436213,44.470001220703125
2026-05-04,45.336084,45.400001525878906
2026-05-05,46.218043,46.27999877929688
2026-05-06,46.100759,46.18999862670898
2026-05-07,45.378167,45.400001525878906
2026-05-08,45.369995,45.45000076293945
2026-05-11,46.416677,46.470001220703125
2026-05-12,45.760528,45.79999923706055
2026-05-13,45.045743,45.119998931884766
2026-05-14,46.187362,46.16999816894531
2026-05-15,44.818517,44.81999969482422
2026-05-18,43.445671,43.52999877929688
2026-05-19,43.527365,43.5
2026-05-20,43.893525,43.9900016784668
2026-05-21,43.920606,44.0
2026-05-22,43.059434,42.959999084472656
2026-05-26,42.955014,42.9900016784668
2026-05-27,42.430754,42.45000076293945
2026-05-28,41.575147,41.560001373291016
2026-05-29,41.584829,41.630001068115234
2026-06-01,40.467954,40.4900016784668
2026-06-02,37.952984,38.04999923706055
2026-06-03,37.21085,37.0
2026-06-04,36.105868,36.02000045776367
2026-06-05,33.805916,34.13999938964844
2026-06-08,35.944629,35.88999938964844
2026-06-09,35.024115,35.13999938964844
2026-06-10,35.01677,35.08000183105469
2026-06-11,36.020593,36.04999923706055
2026-06-12,36.059466,36.040000915527344
2026-06-15,37.754702,37.7400016784668
2026-06-16,37.165386,37.16999816894531
2026-06-17,36.621629,36.36000061035156
2026-06-18,35.535416,35.619998931884766
2026-06-22,36.432545,36.5
2026-06-23,35.271758,35.310001373291016
2026-06-24,33.797949,33.869998931884766
2026-06-25,33.545607,33.52000045776367
2026-06-26,33.879923,33.849998474121094
2026-06-29,34.134169,34.18000030517578
2026-06-30,33.194778,33.290000915527344
