Date,KOSPI_Volatility,volume_btc,bitcoin_kr
2024-12-26,20.49,4419.6737307700005,30
2024-12-27,20.88,4021.75284539,25
2024-12-30,21.14,4786.58876217,25
2024-12-31,21.14,4888.22788858,24
2025-01-02,20.7,4021.11836164,56
2025-01-03,20.31,3050.08436053,45
2025-01-06,20.71,4426.57521524,50
2025-01-07,20.24,5374.05843771,51
2025-01-08,20.2,5632.13041226,54
2025-01-09,19.9,4674.26612307,52
2025-01-10,19.92,4238.07071658,49
2025-01-13,20.49,5296.45711947,58
2025-01-14,19.25,3500.64124332,47
2025-01-15,19.26,4591.15545682,50
2025-01-16,18.14,4318.11363256,46
2025-01-17,17.68,6174.01716811,52
2025-01-21,18.3,6582.39887933,68
2025-01-22,17.67,3037.32579424,49
2025-01-23,17.79,5833.03598432,53
2025-01-24,17.96,4191.46758051,43
2025-01-27,17.96,6608.64540975,53
2025-01-28,17.96,2562.8077865,35
2025-01-29,17.96,2550.15208216,33
2025-01-30,17.96,3213.97963755,37
2025-01-31,18.79,2687.19505234,41
2025-02-03,22.08,13181.94797542,100
2025-02-04,20.91,5349.64812427,58
2025-02-05,20.06,2802.74819284,43
2025-02-06,19.12,2504.3611256,45
2025-02-07,19.29,3947.11012568,43
2025-02-10,19.95,2108.89083902,35
2025-02-11,19.28,2202.74578545,37
2025-02-12,18.8,3282.07771638,43
2025-02-13,18.03,2052.68415749,37
2025-02-14,17.7,1987.41992877,37
2025-02-18,17.88,2326.20941901,37
2025-02-19,18.49,1779.46244,37
2025-02-20,18.64,1352.45905881,42
2025-02-21,18.64,2313.68518477,41
2025-02-24,19.48,5811.5399783600005,49
2025-02-25,19.6,12352.04412546,87
2025-02-26,19.93,6441.65087851,62
2025-02-27,19.32,5733.200172299999,54
2025-02-28,22.86,10503.49365309,79
2025-03-03,22.86,10962.1631609,71
2025-03-04,23.47,8171.98898729,65
2025-03-05,22.17,5448.75796774,50
2025-03-06,21.27,5096.328103,39
2025-03-07,21.97,7160.71829198,53
2025-03-10,22.13,7942.66864954,58
2025-03-11,24.08,7894.9823859,50
2025-03-12,23.08,4537.31158911,40
2025-03-13,23.11,3247.5130818400003,35
2025-03-14,22.0,2847.3150466800003,36
2025-03-17,20.85,1723.81147019,37
2025-03-18,20.41,2262.18586259,38
2025-03-19,20.33,2920.66531211,33
2025-03-20,19.6,3070.59966763,32
2025-03-21,19.66,1577.3891360500002,31
2025-03-24,19.68,3118.42807415,36
2025-03-25,19.64,2115.58982949,33
2025-03-26,19.67,1866.5298384,28
2025-03-27,20.44,1568.77154249,28
2025-03-28,21.18,2294.24250346,31
2025-03-31,25.35,2037.98482376,35
2025-04-01,24.21,2221.6336466,43
2025-04-02,24.5,3433.49933601,53
2025-04-03,26.09,3225.8106786,55
2025-04-04,26.8,3350.55950586,60
2025-04-07,44.23,9718.2336043,100
2025-04-08,37.83,3592.26146505,60
2025-04-09,40.97,6477.31864245,74
2025-04-10,28.2,3776.73419677,57
2025-04-11,31.47,3038.96232687,53
2025-04-14,28.32,2334.67448058,53
2025-04-15,24.48,2306.73678161,50
2025-04-16,26.62,2051.34823211,51
2025-04-17,24.59,1359.87505288,41
2025-04-18,23.66,758.44009633,40
2025-04-21,25.08,3136.54109271,52
2025-04-22,24.85,4253.73335714,58
2025-04-23,22.74,4133.7864074,55
2025-04-24,22.79,2405.2255391500003,45
2025-04-25,21.43,2728.33317117,53
2025-04-28,21.23,2359.5950708600003,42
2025-04-29,20.7,1767.70168839,42
2025-04-30,20.74,1836.91610515,40
2025-05-01,20.74,2349.19260614,51
2025-05-02,20.93,2126.62990467,49
2025-05-05,20.93,1946.00606877,44
2025-05-06,20.93,1518.20442367,45
2025-05-07,21.01,1876.5507218,42
2025-05-08,19.76,4101.15071248,74
2025-05-09,19.48,3514.26480261,65
2025-05-12,19.2,3498.9260239,64
2025-05-13,17.86,2383.97572813,60
2025-05-14,17.86,1799.33120581,56
2025-05-15,18.29,2362.89495204,55
2025-05-16,18.13,1910.06301949,44
2025-05-19,19.69,3482.19039874,52
2025-05-20,19.18,2675.22553507,48
2025-05-21,19.48,4096.65518235,68
2025-05-22,19.95,4425.67022782,91
2025-05-23,19.59,4344.61456763,64
