Date,KOSPI_Volatility,volume_btc,bitcoin_kr
2023-09-05,12.42,3025.89362339,28
2023-09-06,12.46,2111.49981419,28
2023-09-07,12.69,1985.80007621,28
2023-09-08,12.4,2600.36718222,32
2023-09-11,12.42,3912.70930088,33
2023-09-12,12.4,4685.11366878,33
2023-09-13,12.64,3451.70002962,30
2023-09-14,12.02,3742.61235483,31
2023-09-15,11.73,3336.88755512,30
2023-09-18,12.85,3943.4175099,36
2023-09-19,12.95,3097.74850512,33
2023-09-20,13.03,2853.88170307,31
2023-09-21,13.96,3438.83869913,29
2023-09-22,14.18,2075.65459659,27
2023-09-25,14.1,2877.48269704,33
2023-09-26,14.74,2209.87507796,29
2023-09-27,15.08,3281.14651657,28
2023-10-04,18.09,2387.11196686,33
2023-10-05,17.34,2329.61562457,26
2023-10-06,17.39,2400.327927,33
2023-10-10,17.56,2088.59646744,27
2023-10-11,16.74,3302.24816453,32
2023-10-12,15.7,1763.26549608,26
2023-10-13,15.95,1756.99023804,26
2023-10-16,17.07,9125.6095245,51
2023-10-17,16.18,3189.76773803,38
2023-10-18,16.0,2698.75413038,38
2023-10-19,18.23,4211.27040526,32
2023-10-20,19.53,6455.83376435,47
2023-10-23,19.65,11111.91639708,65
2023-10-24,18.82,17112.17695256,100
2023-10-25,18.56,7593.96895691,66
2023-10-26,21.14,6702.74205085,60
2023-10-27,20.02,3075.95792102,47
2023-10-30,20.03,4138.81726801,52
2023-10-31,19.89,4120.3851524,48
2023-11-01,18.79,6327.33174114,14
2023-11-02,17.49,5972.0703977,17
2023-11-03,16.7,4936.17064119,16
2023-11-06,18.65,3504.69710331,17
2023-11-07,18.23,3939.2516709,15
2023-11-08,17.56,2949.25778949,15
2023-11-09,16.84,11141.9610064,23
2023-11-10,17.13,6043.14362454,23
2023-11-13,17.68,3616.16847856,20
2023-11-14,17.35,5902.63410005,18
2023-11-15,17.24,6306.63752813,18
2023-11-16,16.98,5432.88965934,17
2023-11-17,16.55,3480.16145402,17
2023-11-20,16.68,3173.09186779,14
2023-11-21,16.18,5154.0749487,16
2023-11-22,15.88,4203.05718026,18
2023-11-23,15.13,2375.37097906,17
2023-11-24,15.04,3684.13103632,18
2023-11-27,15.2,2967.23413174,16
2023-11-28,15.35,3070.18580271,15
2023-11-29,14.6,2831.02552019,13
2023-11-30,14.46,2773.4807392,13
2023-12-01,14.5,4022.03933345,17
2023-12-04,14.61,11395.02751964,29
2023-12-05,14.84,9996.25271209,31
2023-12-06,14.56,8840.70990951,34
2023-12-07,16.85,8318.92475677,28
2023-12-08,14.76,5252.13320218,23
2023-12-11,14.59,11981.70048829,32
2023-12-12,14.45,8005.13993037,24
2023-12-13,14.3,5623.2041578,22
2023-12-14,14.11,4548.14813078,18
2023-12-15,13.98,3771.61724969,17
2023-12-18,14.27,9358.51829274,19
2023-12-19,13.85,4742.2058516,18
2023-12-20,14.78,6248.37736262,16
2023-12-21,14.93,4490.29798433,17
2023-12-22,14.97,4790.38513967,17
2023-12-26,16.25,4735.23025583,18
2023-12-27,16.55,3965.8428233,20
2023-12-28,17.78,3958.81673633,19
2024-01-02,18.61,8221.19868374,25
2024-01-03,18.28,16310.30692586,49
2024-01-04,18.2,6254.53768656,47
2024-01-05,17.8,4822.3896766,29
2024-01-08,17.77,11161.48689391,50
2024-01-09,17.42,9882.55128738,53
2024-01-10,16.79,16442.71360776,100
2024-01-11,17.14,14392.35118741,80
2024-01-12,16.77,11517.51602146,46
2024-01-15,16.84,3967.32180816,24
2024-01-16,17.18,3748.9674189,22
2024-01-17,19.31,2837.33448993,21
2024-01-18,18.32,4268.88383965,19
2024-01-19,17.64,5634.88177074,18
2024-01-22,18.01,6334.41138362,22
2024-01-23,17.39,7696.9657732,26
2024-01-24,17.07,3615.04171313,18
2024-01-25,16.92,2868.41775244,16
2024-01-26,16.96,5241.71188424,15
2024-01-29,17.27,3400.58213496,12
2024-01-30,17.11,4111.4027948,13
2024-01-31,17.02,3372.05512523,13
2024-02-01,16.79,2757.18048169,10
2024-02-02,17.79,2278.87315759,10
2024-02-05,18.06,2801.14722486,12
2024-02-06,17.59,2068.07481117,11
2024-02-07,17.62,4016.91251278,12
2024-02-08,17.24,4403.57321568,16
2024-02-13,18.02,6757.73223342,21
2024-02-14,17.98,8040.24948851,24
2024-02-15,17.79,8360.6265065,26
2024-02-16,17.41,4895.5305616,19
2024-02-19,18.02,3590.53994514,18
2024-02-20,18.09,5210.9537578,19
2024-02-21,18.5,3784.15692927,16
2024-02-22,18.22,2956.43290437,15
2024-02-23,18.31,2937.89362228,17
2024-02-26,17.94,6152.52849944,19
2024-02-27,17.16,10168.66847875,34
2024-02-28,16.83,19254.09747335,60
2024-02-29,16.77,14269.12684354,69
2024-03-04,17.33,13254.11820787,56
2024-03-05,17.13,22134.5823534,93
2024-03-06,17.25,12290.20386486,61
2024-03-07,17.25,5792.49252841,41
2024-03-08,17.25,8721.93321965,38
2024-03-11,18.05,14017.56814882,100
2024-03-12,17.8,8326.93269496,74
2024-03-13,16.93,7708.11925332,57
2024-03-14,16.51,10526.11243481,53
2024-03-15,16.83,17862.96961701,61
2024-03-18,17.12,6061.17057346,39
2024-03-19,16.78,14040.62247096,48
2024-03-20,16.92,14156.97655657,46
2024-03-21,17.53,7441.53702699,34
2024-03-22,17.13,6646.70819911,33
2024-03-25,17.35,7510.92358508,48
2024-03-26,17.34,5187.8255505,30
2024-03-27,17.14,6873.29706874,29
2024-03-28,16.88,5332.23099753,27
2024-03-29,16.84,4351.27001019,27
2024-04-01,17.13,4739.72230488,30
2024-04-02,17.1,8066.15019928,37
2024-04-03,17.63,4274.27113577,27
2024-04-04,17.2,4377.11634387,23
2024-04-05,18.12,3533.18774879,26
2024-04-08,18.16,5621.6941615,27
2024-04-09,18.09,4778.27379895,24
2024-04-11,18.03,3026.45443123,26
2024-04-12,17.59,5005.55856794,32
2024-04-15,18.45,5860.57730753,41
2024-04-16,19.95,6058.36670549,29
2024-04-17,20.02,7117.39044578,29
2024-04-18,19.42,5793.82700325,34
2024-04-19,21.22,8931.11165293,43
2024-04-22,19.8,3221.84889236,25
2024-04-23,18.93,3179.44418004,20
2024-04-24,18.02,3593.11116027,20
2024-04-25,18.82,3762.56315286,29
2024-04-26,18.32,2016.93752002,18
2024-04-29,18.13,4650.34162208,26
2024-04-30,18.14,7328.91773497,25
2024-05-01,18.14,15078.237548,100
2024-05-02,17.88,5609.70236742,70
2024-05-03,17.51,8040.2538403,63
2024-05-07,17.21,2916.803769,44
2024-05-08,16.46,3819.52775807,43
2024-05-09,16.49,3096.80934359,65
2024-05-10,16.29,3277.85722892,77
2024-05-13,16.6,3085.90700562,48
2024-05-14,16.73,2756.81157854,42
2024-05-16,15.98,3657.22884649,45
2024-05-17,15.98,2713.8193315,40
2024-05-20,15.95,4413.1861654,46
2024-05-21,15.85,4609.75650446,84
2024-05-22,15.71,2799.80156982,59
2024-05-23,15.22,4396.1343619,57
2024-05-24,15.43,2489.94183313,50
2024-05-27,15.21,2667.48347563,41
2024-05-28,15.07,3176.96320333,45
2024-05-29,15.66,2475.18788783,45
2024-05-30,16.82,2703.78621192,41
2024-05-31,16.9,2203.22332533,37
2024-06-03,16.69,2779.47684838,46
2024-06-04,16.64,2699.30531296,37
2024-06-05,16.56,2709.00469092,41
2024-06-07,16.64,3319.13194888,46
2024-06-10,17.17,1491.30862127,40
2024-06-11,17.16,3889.452394,47
2024-06-12,17.4,3395.53957526,44
2024-06-13,16.52,2161.15981221,40
2024-06-14,16.03,2232.32985005,42
2024-06-17,16.71,3306.85987741,68
2024-06-18,16.34,3084.47656922,92
2024-06-19,16.33,1711.11748826,46
2024-06-20,16.56,1989.14998554,46
2024-06-21,16.52,2713.72122916,40
2024-06-24,17.02,7434.8292641,61
2024-06-25,16.98,3359.06885104,48
2024-06-26,16.74,1958.86652444,40
2024-06-27,16.57,1879.37091558,48
2024-06-28,16.1,2112.30766272,41
2024-07-01,16.05,2120.47778236,38
2024-07-02,15.88,1525.13237149,36
2024-07-03,15.55,2823.97617467,44
2024-07-04,16.36,6151.28764968,71
2024-07-05,16.72,9719.19667539,94
2024-07-08,16.81,5094.76571434,62
2024-07-09,16.28,2547.62184575,49
2024-07-10,16.08,2927.47972497,51
2024-07-11,16.12,2930.42730849,51
2024-07-12,16.44,2003.05277025,37
2024-07-15,16.47,5087.5047679,65
2024-07-16,16.34,6229.90082082,60
2024-07-17,16.53,3690.86942876,51
2024-07-18,16.79,2571.16592106,51
2024-07-19,17.27,4216.76104722,47
2024-07-22,18.39,2864.06872329,55
2024-07-23,17.47,3198.17266819,46
2024-07-24,17.42,3120.28733945,50
2024-07-25,18.77,4242.34259951,54
2024-07-26,17.98,3254.87216648,48
2024-07-29,17.51,4778.70828116,67
2024-07-30,17.78,2825.61883321,51
2024-07-31,17.51,3099.02844262,45
2024-08-01,17.12,5048.04552891,27
2024-08-02,21.77,5089.66250349,26
2024-08-05,45.86,23878.79267178,100
2024-08-06,43.08,7868.46700086,42
2024-08-07,30.17,5316.47766092,33
2024-08-08,29.02,7126.01269616,31
2024-08-09,26.53,3892.85974175,27
2024-08-12,24.49,5072.09672139,32
2024-08-13,23.64,2989.81215206,26
2024-08-14,22.1,3583.12495297,23
2024-08-16,19.9,2629.8190762,29
2024-08-19,23.22,2644.34129141,28
2024-08-20,21.03,3339.76112482,27
2024-08-21,21.18,2882.78548851,22
2024-08-22,21.16,2138.23568495,23
2024-08-23,21.28,4485.27203937,23
2024-08-26,20.96,2260.53739932,21
2024-08-27,19.76,4066.7490567,28
2024-08-28,19.38,3848.30364196,28
2024-08-29,19.8,2539.08247784,24
2024-08-30,18.81,2858.21980495,25
2024-09-02,19.34,2207.5986061,20
2024-09-03,19.73,2562.51172354,26
2024-09-04,26.04,3895.41394663,26
2024-09-05,25.5,2957.70339093,26
2024-09-06,26.81,6081.77185166,27
2024-09-09,25.61,3101.05486477,24
2024-09-10,23.84,2189.56080713,24
2024-09-11,24.06,3055.31403806,26
2024-09-12,21.73,2510.01259415,22
2024-09-13,21.68,2847.08604999,23
2024-09-19,22.16,4549.0273458,32
2024-09-20,21.0,3257.11829911,30
2024-09-23,21.49,2655.34388664,26
2024-09-24,22.26,1998.91561289,23
2024-09-25,23.91,1821.46293118,23
2024-09-26,25.63,2865.16236011,25
2024-09-27,25.4,2462.85215474,26
2024-09-30,25.44,3131.32274904,27
2024-10-02,25.89,2890.80470844,22
2024-10-04,25.84,2177.10847718,22
2024-10-07,25.41,2788.21491807,22
2024-10-08,25.62,1438.91380709,24
2024-10-10,23.27,2261.63071429,25
2024-10-11,21.99,2292.25174675,23
2024-10-14,21.81,4502.93766545,25
2024-10-15,21.24,5320.08065393,28
2024-10-16,21.65,3290.95467218,31
2024-10-17,21.09,2166.90172052,26
2024-10-18,20.75,2703.40345601,27
2024-10-21,20.9,3492.66954786,31
2024-10-22,21.7,2390.90338556,24
2024-10-23,21.54,2169.77076181,24
2024-10-24,22.09,2468.54308221,25
2024-10-25,22.12,3453.26947882,28
2024-10-28,21.92,3447.08968512,30
2024-10-29,21.44,5694.58179714,56
2024-10-30,21.55,3437.3159675,45
2024-10-31,22.65,3670.22663296,37
2024-11-01,22.95,4850.88260337,13
2024-11-04,22.83,3556.89181882,13
2024-11-05,22.52,4785.81750822,13
2024-11-06,20.72,17173.68278488,59
2024-11-07,19.77,5517.18974843,24
2024-11-08,19.03,5104.85574163,21
2024-11-11,19.82,12056.83132426,41
2024-11-12,21.62,17037.75956278,60
2024-11-13,24.86,11214.08048901,45
2024-11-14,23.41,9173.07983888,35
2024-11-15,21.74,5943.50915703,26
2024-11-18,21.09,5182.38906938,24
2024-11-19,20.01,5034.84094069,21
2024-11-20,19.93,5931.35430049,27
2024-11-21,19.46,10359.96751008,42
2024-11-22,18.91,8879.19477738,37
2024-11-25,18.59,5347.73938417,29
2024-11-26,18.5,7063.28251032,32
2024-11-27,18.2,4363.00829391,28
2024-11-28,17.72,2941.11026977,23
2024-11-29,19.34,3455.81025362,25
2024-12-02,19.94,5356.7748251,31
2024-12-03,19.07,18097.08425608,100
2024-12-04,21.34,6969.87081198,41
2024-12-05,20.73,13579.28987411,52
2024-12-06,22.0,6179.75810181,31
2024-12-09,23.45,6238.33236659,37
2024-12-10,21.62,5715.11068532,43
2024-12-11,20.6,5786.50262004,36
2024-12-12,19.91,4109.65334521,29
2024-12-13,19.49,2524.28189889,22
2024-12-16,18.88,7128.61771091,33
2024-12-17,18.36,6186.2803434,31
2024-12-18,17.96,8610.82270357,30
2024-12-19,20.3,8471.89272515,34
2024-12-20,21.45,11567.34620544,40
2024-12-23,20.07,4913.29053371,29
2024-12-24,20.02,4333.3309919,29
2024-12-26,20.49,3432.78442974,26
2024-12-27,20.88,3231.26328398,25
2024-12-30,21.14,3767.66978148,24
2025-01-02,20.7,3042.22989739,23
2025-01-03,20.31,2373.01457904,20
2025-01-06,20.71,3608.9652023,21
2025-01-07,20.24,4327.71162265,22
2025-01-08,20.2,4096.89543997,23
2025-01-09,19.9,3561.45575976,22
