Date,value,btc_volatility
2022-05-02,35.39270507782628,0.1431514903278105
2022-05-03,34.12867989647534,0.1428097594685396
2022-05-04,34.12867989647534,0.1436933599003314
2022-05-06,45.50490652863378,0.17123854536992186
2022-05-09,74.57748569970536,0.16682239921030123
2022-05-10,74.57748569970536,0.2061718716699283
2022-05-11,89.74578787591663,0.20738944964631575
2022-05-12,126.40251813509384,0.20899233085116886
2022-05-13,98.59396414537319,0.2084244401162018
2022-05-16,61.93723388619598,0.20999430257638074
2022-05-17,59.40918352349411,0.21519872148459407
2022-05-18,56.88113316079223,0.21537380183684185
2022-05-19,55.61710797944129,0.22149695507749237
2022-05-20,49.296982072686596,0.22748455049939983
2022-05-23,48.03295689133566,0.2308236334412464
2022-05-24,48.03295689133566,0.23424498177801187
2022-05-25,42.976856165931906,0.23501941468582124
2022-05-26,45.50490652863378,0.23369747823812453
2022-05-27,45.50490652863378,0.2261288754739275
2022-05-30,44.240881347282844,0.22384338030118647
2022-05-31,45.50490652863378,0.23452844950579285
2022-06-02,37.920755440528154,0.24239447336046657
2022-06-03,39.18478062187909,0.24248193958184594
2022-06-07,40.44880580323003,0.22798144686669466
2022-06-08,37.920755440528154,0.22457641472766887
2022-06-09,36.656730259177216,0.19113386744429312
2022-06-10,36.656730259177216,0.18923882202247322
2022-06-13,125.13849295374291,0.1915350301725389
2022-06-14,120.08239222833915,0.2546606759455132
2022-06-15,115.0262915029354,0.25185670550793543
2022-06-16,96.06591378267132,0.24791301374168379
2022-06-17,82.161636787811,0.26765588264605034
2022-06-20,93.53786341996944,0.2748702303896881
2022-06-21,78.36956124375818,0.2747447432341238
2022-06-22,70.78541015565256,0.2732602427118574
2022-06-23,64.46528424889786,0.2727339346515388
2022-06-24,58.14515834214317,0.27762921425117787
2022-06-27,56.88113316079223,0.2777843020876793
2022-06-28,50.561007254037534,0.2777916943610715
2022-06-29,53.08905761673942,0.2782448935980665
2022-06-30,65.7293094302488,0.26831431350946267
2022-07-01,63.20125906754692,0.2685339186296618
2022-07-04,54.353082798090355,0.2605759043779555
2022-07-05,55.61710797944129,0.26464723604435525
2022-07-06,49.296982072686596,0.26464383132337693
2022-07-07,50.561007254037534,0.2609934990915675
2022-07-08,50.561007254037534,0.265940355702024
2022-07-11,48.03295689133566,0.2642821186805381
2022-07-12,48.03295689133566,0.26668900996092076
2022-07-13,48.03295689133566,0.2610842566129365
2022-07-14,48.03295689133566,0.20350596332566137
2022-07-15,42.976856165931906,0.20392047126693952
2022-07-18,49.296982072686596,0.17785672621986415
2022-07-19,48.03295689133566,0.18110978059561633
2022-07-20,51.82503243538848,0.16720335700652675
2022-07-21,56.88113316079223,0.16736139577353293
2022-07-22,46.76893170998472,0.16728806753159411
2022-07-25,39.18478062187909,0.1551913757582631
2022-07-26,42.976856165931906,0.16528124455737522
2022-07-27,42.976856165931906,0.16385669392354088
2022-07-28,42.976856165931906,0.18004729867510672
2022-07-29,40.44880580323003,0.18287269721186358
2022-08-01,39.23263015809681,0.18003288889234795
2022-08-02,37.145788128410814,0.18003673888719526
2022-08-03,37.56315653434801,0.18052693929558034
2022-08-04,36.72841972247361,0.174540216413947
2022-08-05,35.05894609872481,0.17481239599397835
2022-08-08,37.56315653434801,0.16969858981095737
2022-08-09,35.05894609872481,0.17186707886154495
2022-08-10,35.05894609872481,0.17054033907736615
2022-08-11,37.56315653434801,0.1683727512244463
2022-08-12,34.641577692787614,0.1650466691122176
2022-08-16,32.972104069038814,0.1573338342550484
2022-08-17,33.38947247497601,0.15630712509719447
2022-08-18,30.88526203935281,0.135360228078499
2022-08-19,41.73684059372002,0.13014830955902656
2022-08-22,35.05894609872481,0.1684976232091346
2022-08-23,32.55473566310161,0.16829077404497655
2022-08-24,30.88526203935281,0.16828795522024612
2022-08-25,30.05052522747841,0.15795089423225278
2022-08-26,33.38947247497601,0.15827587097989762
2022-08-29,37.56315653434801,0.15067493613705324
2022-08-30,35.89368291059921,0.1550730387421953
2022-08-31,34.641577692787614,0.15644889153302707
2022-09-01,33.806840880913214,0.1569658942706139
2022-09-02,31.30263044529001,0.15642067058549083
2022-09-05,30.46789363341561,0.15365588126970883
2022-09-06,32.972104069038814,0.15326326088342565
2022-09-07,37.56315653434801,0.16121195455174117
2022-09-08,32.137367257164414,0.16081164539741158
2022-09-13,35.05894609872481,0.18638689667567657
2022-09-14,33.806840880913214,0.21357097842079623
2022-09-15,33.38947247497601,0.21339245954161945
2022-09-16,33.806840880913214,0.2148116158372862
2022-09-19,40.06736696997122,0.18905034361550352
2022-09-20,36.72841972247361,0.18859522048298583
2022-09-21,36.311051316536414,0.19093360400465503
2022-09-22,35.89368291059921,0.19189302390011467
2022-09-23,34.641577692787614,0.19762615791443308
2022-09-26,32.55473566310161,0.18726918370018777
2022-09-27,33.806840880913214,0.18830837266086722
2022-09-28,32.137367257164414,0.1868127999174085
